CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_3_4_4.txt 	 204 	 218 	 0.928609 	 44 	 3798592.000000
instancesConflicts/BPPC_3_4_5.txt 	 206 	 217 	 0.936813 	 25 	 2104134.000000
instancesConflicts/BPPC_3_4_6.txt 	 206 	 233 	 0.910203 	 50 	 4767204.000000
instancesConflicts/BPPC_3_4_7.txt 	 207 	 226 	 0.926472 	 22 	 2002289.000000
instancesConflicts/BPPC_3_4_8.txt 	 204 	 217 	 0.929094 	 20 	 1841103.000000
instancesConflicts/BPPC_3_4_9.txt 	 196 	 219 	 0.894281 	 16 	 1589186.000000
instancesConflicts/BPPC_3_4_10.txt 	 202 	 231 	 0.872407 	 13 	 1539905.000000
instancesConflicts/BPPC_3_5_1.txt 	 198 	 269 	 0.867966 	 28 	 4265948.000000
instancesConflicts/BPPC_3_5_2.txt 	 201 	 273 	 0.835799 	 11 	 1969899.000000
instancesConflicts/BPPC_3_5_3.txt 	 202 	 276 	 0.817499 	 11 	 1935300.000000
instancesConflicts/BPPC_3_5_4.txt 	 204 	 260 	 0.829982 	 11 	 1837211.000000
instancesConflicts/BPPC_3_5_5.txt 	 206 	 258 	 0.911500 	 26 	 3505163.000000
instancesConflicts/BPPC_3_5_6.txt 	 206 	 286 	 0.840457 	 11 	 2065367.000000
instancesConflicts/BPPC_3_5_7.txt 	 207 	 276 	 0.825280 	 11 	 1882828.000000
instancesConflicts/BPPC_3_5_8.txt 	 204 	 258 	 0.890322 	 21 	 2960495.000000
instancesConflicts/BPPC_3_5_9.txt 	 196 	 256 	 0.904066 	 24 	 3586010.000000
instancesConflicts/BPPC_3_5_10.txt 	 202 	 277 	 0.812812 	 11 	 2052685.000000
instancesConflicts/BPPC_3_6_1.txt 	 198 	 308 	 0.945875 	 31 	 6282432.000000
instancesConflicts/BPPC_3_6_2.txt 	 201 	 317 	 0.946029 	 35 	 6902570.000000
instancesConflicts/BPPC_3_6_3.txt 	 202 	 323 	 0.900695 	 11 	 2580731.000000
instancesConflicts/BPPC_3_6_4.txt 	 204 	 315 	 0.882858 	 11 	 2506710.000000
instancesConflicts/BPPC_3_6_5.txt 	 206 	 302 	 0.946967 	 34 	 6076899.000000
instancesConflicts/BPPC_3_6_6.txt 	 206 	 324 	 0.950752 	 35 	 6744214.000000
